Entry Price;Hedge50 Profit;RF Profit;Arb Profit;Budget Limit;Risk Threshold;Target Loss;Total PnL ($);Total Invested ($);Entry size;Wins;Losses;Total Markets
0,42;0,05;0,05;0,25;80;-0,3;-0,01;-153,01;15938,57;10;373;47;420
0,42;0,21;0,1;0,25;60;-0,5;-0,01;-153,04;15472,55;10;335;85;420
0,42;0,11;0,05;0,35;80;-0,5;-0,08;-153,93;21308,82;15;351;69;420
0,42;0,11;0,15;0,25;60;-0,3;-0,01;-154,05;18545,92;15;303;117;420
0,42;0,05;0,05;0,2;80;-0,5;-0,08;-154,64;14492,3;10;376;44;420
0,42;0,11;0,1;0,3;80;-0,3;-0,08;-155,27;20366,29;10;339;81;420
0,42;0,05;0,15;0,2;60;-0,3;0,05;-155,3;15430,97;10;334;86;420
0,42;0,05;0,05;0,3;80;-0,3;-0,08;-155,4;20168,4;15;357;63;420
0,42;0,11;0,05;0,25;105;-0,3;-0,01;-155,77;18250,74;10;379;41;420
0,42;0,05;0,05;0,25;80;-0,5;0,05;-156,24;15942,59;10;373;47;420
0,42;0,21;0,1;0,25;60;-0,5;-0,08;-156,35;15471,16;10;335;85;420
0,42;0,01;0,1;0,25;105;-0,3;0,05;-156,65;23928,48;15;356;64;420
0,42;0,01;0,1;0,25;105;-0,3;-0,08;-156,72;23911,45;15;355;65;420
0,42;0,05;0,1;0,35;80;-0,5;0,05;-157,24;23296,47;15;323;97;420
0,42;0,05;0,05;0,25;80;-0,3;0,05;-157,25;15943,6;10;373;47;420
0,42;0,11;0,05;0,35;80;-0,3;-0,01;-157,28;21318,61;15;350;70;420
0,42;0,01;0,1;0,2;105;-0,3;-0,01;-157,3;19286,13;10;368;52;420
0,42;0,01;0,05;0,35;80;-0,5;-0,01;-157,39;19646,39;15;355;65;420
0,42;0,21;0,1;0,25;60;-0,3;0,05;-158,01;15481,59;10;336;84;420
0,42;0,05;0,05;0,2;80;-0,3;-0,08;-158,07;14495,73;10;376;44;420
0,42;0,11;0,1;0,3;80;-0,3;0,05;-158,08;20380,81;10;340;80;420
0,42;0,11;0,05;0,2;60;-0,5;0,05;-158,45;15366,93;15;352;68;420
0,42;0,11;0,05;0,25;105;-0,3;0,05;-158,64;18253,61;10;379;41;420
0,42;0,21;0,15;0,25;60;-0,5;0,05;-158,67;16413,78;10;320;100;420
0,42;0,05;0,05;0,3;80;-0,5;0,05;-158,72;20171,72;15;357;63;420
0,42;0,05;0,15;0,2;80;-0,5;0,05;-159,15;21123,98;15;332;88;420
0,42;0,05;0,05;0,2;80;-0,5;-0,01;-159,21;14492,95;10;376;44;420
0,42;0,11;0,15;0,25;60;-0,3;0,05;-159,21;18538,7;15;304;116;420
0,42;0,11;0,05;0,35;80;-0,5;-0,01;-159,91;21314,8;15;351;69;420
0,42;0,05;0,1;0,2;80;-0,3;0,05;-159,98;20467,34;15;343;77;420
0,42;0,16;0,15;0,2;60;-0,5;0,05;-160,06;15576,21;10;327;93;420
0,42;0,11;0,05;0,2;60;-0,5;-0,01;-160,08;15364,58;15;351;69;420
0,42;0,21;0,1;0,25;60;-0,3;-0,01;-160,14;15479,65;10;335;85;420
0,42;0,01;0,1;0,25;105;-0,3;-0,01;-160,25;23924,15;15;355;65;420
0,42;0,11;0,05;0,2;60;-0,5;-0,08;-160,31;15360,22;15;351;69;420
0,42;0,05;0,05;0,3;80;-0,3;-0,01;-160,69;20173,69;15;357;63;420
0,42;0,21;0,15;0,35;105;-0,5;-0,08;-160,85;29118,02;10;324;96;420
0,42;0,16;0,15;0,3;80;-0,5;-0,01;-160,86;24174,94;15;313;107;420
0,42;0,05;0,05;0,2;80;-0,5;0,05;-160,95;14495,5;10;376;44;420
0,42;0,11;0,05;0,2;60;-0,3;0,05;-161,08;15369,56;15;352;68;420
0,42;0,16;0,1;0,35;105;-0,3;-0,08;-161,6;29241,25;15;334;86;420
0,42;0,05;0,05;0,2;80;-0,3;-0,01;-161,61;14495,35;10;376;44;420
0,42;0,11;0,05;0,2;60;-0,3;-0,01;-162,41;15366,91;15;351;69;420
0,42;0,11;0,05;0,2;60;-0,3;-0,08;-162,43;15362,34;15;351;69;420
0,42;0,05;0,05;0,2;80;-0,3;0,05;-162,76;14497,31;10;376;44;420
0,42;0,16;0,1;0,2;80;-0,5;-0,08;-162,95;20609,44;15;341;79;420
0,42;0,16;0,1;0,35;105;-0,3;0,05;-163,01;29253,57;15;334;86;420
0,42;0,21;0,1;0,25;60;-0,3;-0,08;-163,13;15477,94;10;335;85;420
0,42;0,16;0,15;0,3;80;-0,5;-0,08;-163,15;24171,43;15;313;107;420
0,42;0,05;0,15;0,2;60;-0,3;-0,01;-163,41;15680,91;10;331;89;420
0,42;0,21;0,15;0,25;60;-0,5;-0,01;-163,54;16417,02;10;318;102;420
0,42;0,05;0,1;0,2;60;-0,5;0,05;-163,61;16643,87;15;329;91;420
0,42;0,11;0,15;0,2;80;-0,3;0,05;-164,08;19165,35;10;337;83;420
0,42;0,05;0,15;0,25;60;-0,5;0,05;-164,48;18032,53;15;308;112;420
0,42;0,16;0,1;0,3;60;-0,3;-0,01;-164,98;18172,08;15;313;107;420
0,42;0,21;0,15;0,25;105;-0,5;-0,08;-165,1;28005,35;15;327;93;420
0,42;0,01;0,05;0,35;80;-0,5;0,05;-165,14;19654,14;15;355;65;420
0,42;0,16;0,1;0,2;80;-0,5;-0,01;-165,28;20611,77;15;341;79;420
0,42;0,05;0,05;0,2;80;-0,5;-0,08;-165,36;17799,82;15;368;52;420
0,42;0,11;0,05;0,35;80;-0,5;0,05;-166,08;21320,97;15;351;69;420
0,42;0,21;0,15;0,35;105;-0,5;0,05;-166,12;29138,56;10;325;95;420
0,42;0,05;0,15;0,3;105;-0,5;0,05;-166,77;28910,94;15;326;94;420
0,42;0,21;0,15;0,35;105;-0,5;-0,01;-166,79;29132,15;10;324;96;420
0,42;0,11;0,1;0,2;80;-0,3;0,05;-166,95;20427,35;15;342;78;420
0,42;0,05;0,05;0,2;80;-0,5;-0,01;-167,09;17801,55;15;368;52;420
0,42;0,16;0,1;0,25;105;-0,3;-0,01;-167,43;26143,63;15;344;76;420
0,42;0,16;0,1;0,2;80;-0,5;0,05;-167,78;20614,27;15;341;79;420
0,42;0,05;0,05;0,25;80;-0,3;-0,08;-167,91;15908,22;10;372;48;420
0,42;0,16;0,15;0,2;80;-0,3;-0,01;-167,93;21724,74;15;325;95;420
0,42;0,21;0,15;0,35;105;-0,3;-0,08;-168,15;29125,32;10;324;96;420
0,42;0,05;0,05;0,3;80;-0,3;0,05;-168,46;20181,46;15;357;63;420
0,42;0,05;0,05;0,25;80;-0,5;-0,08;-168,72;15909,03;10;372;48;420
0,42;0,16;0,1;0,25;105;-0,3;-0,08;-168,72;26136,87;15;344;76;420
0,42;0,05;0,15;0,3;105;-0,3;-0,01;-168,79;28923,09;15;326;94;420
0,42;0,01;0,05;0,35;80;-0,3;0,05;-169,12;19658,12;15;355;65;420
0,42;0,05;0,05;0,2;80;-0,5;0,05;-169,59;17804,05;15;368;52;420
0,42;0,11;0,05;0,35;80;-0,3;0,05;-170,5;21325,39;15;351;69;420
0,42;0,21;0,15;0,25;60;-0,3;0,05;-170,59;16425,7;10;320;100;420
0,42;0,16;0,15;0,2;80;-0,5;-0,01;-170,8;21603,54;15;325;95;420
0,42;0,05;0,15;0,25;60;-0,5;-0,08;-170,9;18030,27;15;305;115;420
0,42;0,16;0,1;0,25;105;-0,3;0,05;-170,9;26154,07;15;344;76;420
0,42;0,21;0,15;0,25;60;-0,5;-0,08;-171,42;16413,53;10;318;102;420
0,42;0,05;0,15;0,2;60;-0,3;-0,08;-171,46;15567,65;10;331;89;420
0,42;0,16;0,1;0,35;80;-0,3;0,05;-171,64;23961,58;15;322;98;420
0,42;0,16;0,15;0,3;80;-0,3;-0,01;-171,84;24192,46;15;313;107;420
0,42;0,11;0,1;0,2;80;-0,3;-0,01;-171,96;20517,51;15;341;79;420
0,42;0,16;0,1;0,2;60;-0,3;0,05;-171,97;14833,19;10;343;77;420
0,42;0,16;0,1;0,3;60;-0,3;0,05;-171,98;18174,09;15;315;105;420
0,42;0,16;0,1;0,35;80;-0,3;-0,01;-172,05;23955,54;15;320;100;420
0,42;0,16;0,1;0,3;60;-0,3;-0,08;-172,49;18166,1;15;313;107;420
0,42;0,16;0,1;0,2;60;-0,3;-0,08;-172,54;14855,69;10;342;78;420
0,42;0,16;0,15;0,35;60;-0,5;-0,08;-172,83;18571,42;10;308;112;420
0,42;0,11;0,1;0,35;60;-0,5;0,05;-172,87;17405,06;10;324;96;420
0,42;0,11;0,1;0,2;80;-0,3;-0,08;-173,12;20512,47;15;341;79;420
0,42;0,05;0,15;0,25;60;-0,5;-0,01;-173,57;18037,59;15;306;114;420
0,42;0,11;0,05;0,3;60;-0,5;-0,08;-174;14532,51;10;358;62;420
0,42;0,05;0,05;0,3;60;-0,5;-0,08;-174,07;14448,58;10;358;62;420
0,42;0,05;0,05;0,3;60;-0,5;-0,01;-174,45;14448,96;10;358;62;420
0,42;0,11;0,05;0,3;60;-0,5;-0,01;-174,65;14533,16;10;358;62;420
0,42;0,21;0,15;0,25;105;-0,5;-0,01;-174,68;27993,32;15;327;93;420
0,42;0,16;0,1;0,2;80;-0,3;-0,08;-174,69;20621,18;15;341;79;420
0,42;0,11;0,15;0,2;105;-0,3;-0,01;-175,19;27045,27;15;334;86;420
0,42;0,11;0,15;0,35;105;-0,3;0,05;-175,39;32035,72;15;316;104;420
0,42;0,05;0,05;0,3;60;-0,3;-0,08;-175,42;14449,93;10;358;62;420
0,42;0,11;0,05;0,3;60;-0,3;-0,08;-175,78;14534,29;10;358;62;420
0,42;0,21;0,15;0,35;105;-0,3;0,05;-175,89;29148,33;10;325;95;420
0,42;0,16;0,1;0,3;105;-0,5;-0,01;-176,07;27763,61;15;335;85;420
0,42;0,16;0,15;0,35;60;-0,5;-0,01;-176,1;18579,09;10;308;112;420
0,42;0,11;0,1;0,2;60;-0,5;0,05;-176,11;16686,99;15;324;96;420
0,42;0,05;0,05;0,3;60;-0,3;-0,01;-176,21;14450,72;10;358;62;420
0,42;0,16;0,1;0,2;60;-0,3;-0,01;-176,44;14833,7;10;342;78;420
0,42;0,01;0,05;0,2;80;-0,5;-0,08;-176,46;17041,37;15;369;51;420
0,42;0,11;0,05;0,3;60;-0,3;-0,01;-176,46;14534,97;10;358;62;420
0,42;0,05;0,15;0,3;105;-0,3;0,05;-176,87;28921,04;15;326;94;420
0,42;0,21;0,15;0,35;105;-0,3;-0,01;-176,91;29142,27;10;324;96;420
0,42;0,11;0,1;0,2;60;-0,5;-0,01;-176,93;16683,83;15;323;97;420
0,42;0,11;0,1;0,2;60;-0,5;-0,08;-177,12;16679,43;15;323;97;420
0,42;0,11;0,05;0,3;60;-0,5;0,05;-177,24;14535,75;10;358;62;420
0,42;0,16;0,15;0,2;80;-0,3;0,05;-177,27;21378,85;15;327;93;420
0,42;0,16;0,1;0,35;80;-0,3;-0,08;-177,38;23949,01;15;320;100;420
0,42;0,21;0,15;0,25;60;-0,3;-0,01;-177,4;16430,88;10;318;102;420
0,42;0,16;0,1;0,3;105;-0,5;-0,08;-177,65;27759,94;15;335;85;420
0,42;0,05;0,15;0,3;80;-0,3;0,05;-178,52;23494,66;15;319;101;420
0,42;0,05;0,05;0,3;60;-0,5;0,05;-179,57;14454,08;10;358;62;420
0,42;0,11;0,05;0,3;60;-0,3;0,05;-179,95;14538,46;10;358;62;420
0,42;0,01;0,05;0,2;80;-0,5;-0,01;-180,11;17045,02;15;369;51;420
0,42;0,16;0,15;0,3;80;-0,3;-0,08;-180,13;24189,14;15;313;107;420
0,42;0,11;0,1;0,35;60;-0,3;0,05;-180,4;17409,61;10;324;96;420
0,42;0,05;0,15;0,25;105;-0,5;-0,08;-180,48;24920,09;10;346;74;420
0,42;0,16;0,1;0,3;60;-0,5;0,05;-180,52;18157,65;15;314;106;420
0,42;0,16;0,1;0,3;60;-0,5;-0,01;-180,7;18153,93;15;313;107;420
0,42;0,16;0,1;0,2;80;-0,3;-0,01;-181,09;20627,58;15;341;79;420
0,42;0,16;0,1;0,3;60;-0,5;-0,08;-181,16;18149,89;15;313;107;420
0,42;0,11;0,1;0,2;60;-0,3;0,05;-181,52;16692,4;15;324;96;420
0,42;0,05;0,05;0,3;60;-0,3;0,05;-181,69;14456,2;10;358;62;420
0,42;0,21;0,1;0,35;80;-0,5;-0,08;-181,92;21093,11;10;334;86;420
0,42;0,01;0,05;0,2;80;-0,3;-0,08;-182,45;17047,36;15;369;51;420
0,42;0,21;0,15;0,25;60;-0,3;-0,08;-182,73;16424,84;10;318;102;420
0,42;0,21;0,15;0,25;105;-0,3;-0,08;-183,24;28021,3;15;327;93;420
0,42;0,16;0,15;0,3;80;-0,5;0,05;-183,55;24182,65;15;313;107;420
0,42;0,01;0,05;0,2;80;-0,5;0,05;-183,59;17048,5;15;369;51;420
0,42;0,11;0,1;0,2;60;-0,3;-0,08;-183,63;16685,94;15;323;97;420
0,42;0,05;0,15;0,25;60;-0,3;-0,08;-184;18046,91;15;305;115;420
0,42;0,05;0,15;0,25;60;-0,3;-0,01;-184,08;18060,4;15;306;114;420
0,42;0,21;0,1;0,35;80;-0,5;-0,01;-184,68;21101,59;10;334;86;420
0,42;0,01;0,05;0,3;80;-0,5;0,05;-184,79;15488,39;10;371;49;420
0,42;0,01;0,05;0,3;80;-0,5;-0,01;-185,04;15482,4;10;370;50;420
0,42;0,21;0,15;0,25;105;-0,5;0,05;-185,65;27958,45;15;327;93;420
0,42;0,05;0,15;0,25;105;-0,3;-0,08;-185,83;24925,44;10;346;74;420
0,42;0,11;0,1;0,2;60;-0,3;-0,01;-186,19;16693,09;15;323;97;420
0,42;0,21;0,15;0,3;60;-0,5;-0,08;-186,4;18538,39;15;295;125;420
0,42;0,21;0,1;0,35;80;-0,3;-0,08;-186,46;21097,65;10;334;86;420
0,42;0,05;0,05;0,35;80;-0,5;0,05;-186,83;18110,72;10;364;56;420
0,42;0,01;0,05;0,2;80;-0,3;-0,01;-186,98;17051,89;15;369;51;420
0,42;0,01;0,1;0,25;105;-0,5;-0,08;-188,01;23903,45;15;355;65;420
0,42;0,21;0,15;0,3;60;-0,3;0,05;-188,08;18569,96;15;297;123;420
0,42;0,05;0,05;0,25;105;-0,5;-0,08;-188,16;18127,56;10;379;41;420
0,42;0,05;0,05;0,35;80;-0,3;0,05;-188,34;18112,23;10;364;56;420
0,42;0,11;0,1;0,2;80;-0,5;-0,08;-188,36;20501,18;15;341;79;420
0,42;0,11;0,15;0,2;80;-0,3;-0,01;-188,38;19550,55;10;334;86;420
0,42;0,05;0,05;0,3;80;-0,5;0,05;-188,96;16930,42;10;364;56;420
0,42;0,01;0,15;0,25;80;-0,5;0,05;-189,07;18597,35;10;347;73;420
0,42;0,01;0,05;0,3;80;-0,5;-0,08;-189,09;15479,24;10;370;50;420
0,42;0,05;0,15;0,25;105;-0,5;-0,01;-189,18;24913,13;10;346;74;420
0,42;0,21;0,15;0,3;60;-0,5;-0,01;-189,22;18545,81;15;295;125;420
0,42;0,11;0,15;0,3;60;-0,5;-0,01;-189,72;17912,77;10;313;107;420
0,42;0,11;0,15;0,3;80;-0,5;0,05;-190,14;22368,42;10;324;96;420
0,42;0,05;0,05;0,3;80;-0,5;-0,01;-190,15;16926,28;10;363;57;420
0,42;0,21;0,1;0,35;80;-0,3;-0,01;-190,3;21107,21;10;334;86;420
0,42;0,11;0,15;0,3;60;-0,5;-0,08;-190,41;17909,59;10;313;107;420
0,42;0,11;0,15;0,3;80;-0,5;-0,08;-190,93;22357,5;10;323;97;420
0,42;0,05;0,05;0,35;80;-0,5;-0,01;-191,13;18104,39;10;362;58;420
0,42;0,05;0,05;0,25;105;-0,5;-0,01;-191,21;18132,01;10;379;41;420
0,42;0,21;0,15;0,3;60;-0,5;0,05;-191,46;18552,03;15;296;124;420
0,42;0,16;0,15;0,2;80;-0,5;-0,08;-191,78;21613,53;15;325;95;420
0,42;0,11;0,1;0,2;80;-0,5;0,05;-191,86;20504,68;15;341;79;420
0,42;0,05;0,15;0,2;60;-0,5;-0,01;-192,18;15581,9;10;331;89;420
0,42;0,01;0,05;0,2;80;-0,3;0,05;-192,22;17057,13;15;369;51;420
0,42;0,11;0,1;0,2;80;-0,5;-0,01;-192,26;20505,08;15;341;79;420
0,42;0,05;0,05;0,25;105;-0,3;-0,08;-192,33;18131,73;10;379;41;420
0,42;0,01;0,05;0,3;80;-0,3;-0,01;-192,44;15489,8;10;370;50;420
0,42;0,05;0,15;0,25;105;-0,5;0,05;-192,57;24865,9;10;346;74;420
0,42;0,11;0,15;0,2;105;-0,3;0,05;-192,58;26226,83;15;335;85;420
0,42;0,05;0,05;0,35;80;-0,3;-0,01;-192,67;18105,93;10;362;58;420
0,42;0,01;0,1;0,35;105;-0,5;-0,01;-192,73;25918,52;15;343;77;420
0,42;0,05;0,05;0,3;80;-0,5;-0,08;-192,8;16922,78;10;363;57;420
0,42;0,01;0,05;0,3;80;-0,3;0,05;-192,9;15496,5;10;371;49;420
0,42;0,05;0,05;0,3;80;-0,3;-0,01;-192,96;16929,09;10;363;57;420
0,42;0,01;0,1;0,35;105;-0,5;-0,08;-193;25911,16;15;343;77;420
0,42;0,05;0,05;0,3;80;-0,3;0,05;-193,17;16934,63;10;364;56;420
0,42;0,21;0,1;0,3;60;-0,3;0,05;-193,58;18094,42;15;317;103;420
0,42;0,11;0,05;0,3;80;-0,5;-0,08;-193,59;17192,01;10;366;54;420
0,42;0,11;0,15;0,3;80;-0,5;-0,01;-193,88;22366,73;10;323;97;420
0,42;0,11;0,05;0,3;80;-0,5;-0,01;-193,89;17198,59;10;366;54;420
0,42;0,05;0,05;0,25;105;-0,5;0,05;-194,25;18136,25;10;379;41;420
0,42;0,11;0,05;0,3;80;-0,5;0,05;-194,62;17204,75;10;367;53;420
0,42;0,05;0,15;0,25;105;-0,3;-0,01;-194,78;24918,73;10;346;74;420
0,42;0,01;0,05;0,3;80;-0,3;-0,08;-195,63;15485,78;10;370;50;420
0,42;0,01;0,15;0,25;80;-0,3;0,05;-195,65;18603,93;10;347;73;420
0,42;0,16;0,15;0,35;60;-0,5;0,05;-195,67;18582,48;10;308;112;420
0,42;0,16;0,15;0,3;60;-0,5;0,05;-195,82;18733,83;15;298;122;420
0,42;0,05;0,05;0,3;80;-0,3;-0,08;-195,98;16925,96;10;363;57;420
0,42;0,01;0,1;0,25;105;-0,5;-0,01;-196,32;23912,98;15;355;65;420
0,42;0,05;0,15;0,3;60;-0,5;-0,01;-196,59;17008,79;10;316;104;420
0,42;0,11;0,05;0,35;60;-0,5;-0,08;-196,74;15322,94;10;353;67;420
0,42;0,11;0,05;0,3;80;-0,3;-0,08;-196,98;17195,4;10;366;54;420
0,42;0,16;0,15;0,3;60;-0,5;-0,01;-197,36;18731,47;15;297;123;420
0,42;0,05;0,05;0,25;105;-0,3;-0,01;-197,39;18138,19;10;379;41;420
0,42;0,11;0,15;0,3;60;-0,3;-0,01;-197,4;17922,26;10;313;107;420
0,42;0,11;0,15;0,3;60;-0,3;-0,08;-197,54;17919,28;10;313;107;420
0,42;0,01;0,15;0,25;80;-0,5;-0,01;-197,56;18599,64;10;346;74;420
0,42;0,05;0,15;0,25;60;-0,3;0,05;-198,18;18046,11;15;308;112;420
0,42;0,01;0,1;0,35;105;-0,3;-0,08;-198,33;25916,49;15;343;77;420
0,42;0,21;0,15;0,25;105;-0,3;-0,01;-198,72;28015,17;15;327;93;420
0,42;0,05;0,15;0,3;60;-0,5;-0,08;-198,79;17007,19;10;316;104;420
0,42;0,11;0,05;0,35;60;-0,3;-0,08;-198,81;15325,01;10;353;67;420
0,42;0,01;0,15;0,25;80;-0,5;-0,08;-199,32;18605,47;10;346;74;420
0,42;0,01;0,1;0,35;105;-0,3;-0,01;-199,33;25925,12;15;343;77;420
0,42;0,11;0,05;0,3;80;-0,3;-0,01;-199,45;17204,15;10;366;54;420
0,42;0,16;0,15;0,3;60;-0,5;-0,08;-199,53;18729,14;15;297;123;420
0,42;0,05;0,15;0,25;105;-0,3;0,05;-199,57;24872,9;10;346;74;420
0,42;0,16;0,15;0,3;60;-0,3;-0,01;-199,78;18757,65;15;297;123;420
0,42;0,11;0,05;0,35;60;-0,5;-0,01;-199,9;15326,1;10;353;67;420
0,42;0,11;0,15;0,2;105;-0,3;-0,08;-199,93;26850,84;15;333;87;420
0,42;0,21;0,15;0,3;60;-0,3;-0,01;-199,99;18570,05;15;294;126;420
0,42;0,11;0,15;0,2;105;-0,5;-0,01;-200,24;26905,82;15;333;87;420
0,42;0,21;0,1;0,3;60;-0,3;-0,01;-200,41;18089,43;15;314;106;420
0,42;0,21;0,15;0,3;60;-0,3;-0,08;-200,46;18556,85;15;294;126;420
0,42;0,01;0,1;0,25;105;-0,5;0,05;-200,49;23918,2;15;355;65;420
0,42;0,05;0,15;0,2;60;-0,5;-0,08;-200,77;15550,27;10;331;89;420
0,42;0,05;0,05;0,25;105;-0,3;0,05;-200,93;18142,93;10;379;41;420
0,42;0,11;0,05;0,3;80;-0,3;0,05;-202,05;17212,18;10;367;53;420
0,42;0,11;0,05;0,35;60;-0,3;-0,01;-202,2;15328,4;10;353;67;420
0,42;0,16;0,15;0,2;80;-0,3;-0,08;-202,67;21650,4;15;324;96;420
0,42;0,21;0,1;0,3;60;-0,5;-0,08;-203,69;18071,43;15;315;105;420
0,42;0,11;0,05;0,35;60;-0,5;0,05;-204,09;15330,29;10;353;67;420
0,42;0,11;0,15;0,3;60;-0,5;0,05;-204,1;17910,5;10;313;107;420
0,42;0,16;0,15;0,2;80;-0,5;0,05;-204,19;21377,26;15;326;94;420
0,42;0,16;0,15;0,3;60;-0,3;0,05;-204,47;18752,46;15;300;120;420
0,42;0,21;0,1;0,3;60;-0,3;-0,08;-204,52;18079,87;15;314;106;420
0,42;0,21;0,1;0,3;60;-0,5;-0,01;-204,97;18077,31;15;315;105;420
0,42;0,16;0,15;0,3;80;-0,3;0,05;-205,13;24195,79;15;313;107;420
0,42;0,11;0,15;0,2;80;-0,5;-0,01;-205,91;19405,93;10;334;86;420
0,42;0,21;0,1;0,3;60;-0,5;0,05;-206;18082,32;15;316;104;420
0,42;0,01;0,15;0,25;80;-0,3;-0,01;-206,23;18608,31;10;346;74;420
0,42;0,11;0,15;0,3;80;-0,3;-0,08;-206,3;22372,87;10;323;97;420
0,42;0,01;0,15;0,25;80;-0,3;-0,08;-206,49;18612,64;10;346;74;420
0,42;0,11;0,15;0,3;105;-0,3;-0,08;-207,18;27877,56;10;331;89;420
